,0,1,2
616,1.3.6.1.4.1.14519.5.2.1.6279.6001.658611160253017715059194304729,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
617,1.3.6.1.4.1.14519.5.2.1.6279.6001.669435869708883155232318480131,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
618,1.3.6.1.4.1.14519.5.2.1.6279.6001.725236073737175770730904408416,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
619,1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
620,1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
621,1.3.6.1.4.1.14519.5.2.1.6279.6001.948414623428298219623354433437,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
622,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802,6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
623,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
624,1.3.6.1.4.1.14519.5.2.1.6279.6001.106379658920626694402549886949,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
625,1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
626,1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
627,1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
628,1.3.6.1.4.1.14519.5.2.1.6279.6001.116097642684124305074876564522,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
629,1.3.6.1.4.1.14519.5.2.1.6279.6001.116703382344406837243058680403,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
630,1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
631,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
632,1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528,7,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
633,1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
634,1.3.6.1.4.1.14519.5.2.1.6279.6001.131150737314367975651717513386,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
635,1.3.6.1.4.1.14519.5.2.1.6279.6001.139889514693390832525232698200,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
636,1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
637,1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
638,1.3.6.1.4.1.14519.5.2.1.6279.6001.143813757344903170810482790787,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
639,1.3.6.1.4.1.14519.5.2.1.6279.6001.151669338315069779994664893123,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
640,1.3.6.1.4.1.14519.5.2.1.6279.6001.159665703190517688573100822213,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
641,1.3.6.1.4.1.14519.5.2.1.6279.6001.163217526257871051722166468085,7,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
642,1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
643,1.3.6.1.4.1.14519.5.2.1.6279.6001.170825539570536865106681134236,7,"(-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0)"
644,1.3.6.1.4.1.14519.5.2.1.6279.6001.171177995014336749670107905732,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
645,1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
646,1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
647,1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
648,1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
649,1.3.6.1.4.1.14519.5.2.1.6279.6001.195913706607582347421429908613,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
650,1.3.6.1.4.1.14519.5.2.1.6279.6001.199282854229880908602362094937,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
651,1.3.6.1.4.1.14519.5.2.1.6279.6001.214252223927572015414741039150,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
652,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
653,1.3.6.1.4.1.14519.5.2.1.6279.6001.219618492426142913407827034169,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
654,1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
655,1.3.6.1.4.1.14519.5.2.1.6279.6001.226889213794065160713547677129,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
656,1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
657,1.3.6.1.4.1.14519.5.2.1.6279.6001.228934821089041845791238006047,7,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
658,1.3.6.1.4.1.14519.5.2.1.6279.6001.230675342744370103160629638194,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
659,1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
660,1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
661,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
662,1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
663,1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
664,1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
665,1.3.6.1.4.1.14519.5.2.1.6279.6001.248425363469507808613979846863,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
666,1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,7,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
667,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
668,1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
669,1.3.6.1.4.1.14519.5.2.1.6279.6001.256542095129414948017808425649,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
670,1.3.6.1.4.1.14519.5.2.1.6279.6001.261700367741314729940340271960,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
671,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
672,1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
673,1.3.6.1.4.1.14519.5.2.1.6279.6001.270788655216695628640355888562,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
674,1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
675,1.3.6.1.4.1.14519.5.2.1.6279.6001.272348349298439120568330857680,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
676,1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
677,1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
678,1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
679,1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
680,1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
681,1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
682,1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
683,1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
684,1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
685,1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
686,1.3.6.1.4.1.14519.5.2.1.6279.6001.314836406260772370397541392345,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
687,1.3.6.1.4.1.14519.5.2.1.6279.6001.315918264676377418120578391325,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
688,1.3.6.1.4.1.14519.5.2.1.6279.6001.323426705628838942177546503237,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
689,1.3.6.1.4.1.14519.5.2.1.6279.6001.323535944958374186208096541480,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
690,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
691,1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
692,1.3.6.1.4.1.14519.5.2.1.6279.6001.336198008634390022174744544656,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
693,1.3.6.1.4.1.14519.5.2.1.6279.6001.339039410276356623209709113755,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
694,1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
695,1.3.6.1.4.1.14519.5.2.1.6279.6001.447468612991222399440694673357,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
696,1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
697,1.3.6.1.4.1.14519.5.2.1.6279.6001.550599855064600241623943717588,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
698,1.3.6.1.4.1.14519.5.2.1.6279.6001.592821488053137951302246128864,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
699,1.3.6.1.4.1.14519.5.2.1.6279.6001.613212850444255764524630781782,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
700,1.3.6.1.4.1.14519.5.2.1.6279.6001.664409965623578819357819577077,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
701,1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
702,1.3.6.1.4.1.14519.5.2.1.6279.6001.686193079844756926365065559979,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
703,1.3.6.1.4.1.14519.5.2.1.6279.6001.749871569713868632259874663577,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
704,1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
705,1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
706,1.3.6.1.4.1.14519.5.2.1.6279.6001.897279226481700053115245043064,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
707,1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
708,1.3.6.1.4.1.14519.5.2.1.6279.6001.908250781706513856628130123235,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
709,1.3.6.1.4.1.14519.5.2.1.6279.6001.944888107209008719031293531091,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
710,1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
711,1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777,7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
712,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
713,1.3.6.1.4.1.14519.5.2.1.6279.6001.108193664222196923321844991231,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
714,1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
715,1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
716,1.3.6.1.4.1.14519.5.2.1.6279.6001.143622857676008763729469324839,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
717,1.3.6.1.4.1.14519.5.2.1.6279.6001.149041668385192796520281592139,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
718,1.3.6.1.4.1.14519.5.2.1.6279.6001.153181766344026020914478182395,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
719,1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
720,1.3.6.1.4.1.14519.5.2.1.6279.6001.161633200801003804714818844696,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
721,1.3.6.1.4.1.14519.5.2.1.6279.6001.161821150841552408667852639317,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
722,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
723,1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
724,1.3.6.1.4.1.14519.5.2.1.6279.6001.175318131822744218104175746898,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
725,1.3.6.1.4.1.14519.5.2.1.6279.6001.177086402277715068525592995222,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
726,1.3.6.1.4.1.14519.5.2.1.6279.6001.179943248049071805421192715219,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
727,1.3.6.1.4.1.14519.5.2.1.6279.6001.183982839679953938397312236359,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
728,1.3.6.1.4.1.14519.5.2.1.6279.6001.188059920088313909273628445208,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
729,1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
730,1.3.6.1.4.1.14519.5.2.1.6279.6001.198016798894102791158686961192,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
731,1.3.6.1.4.1.14519.5.2.1.6279.6001.200513183558872708878454294671,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
732,1.3.6.1.4.1.14519.5.2.1.6279.6001.202283133206014258077705539227,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
733,1.3.6.1.4.1.14519.5.2.1.6279.6001.203425588524695836343069893813,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
734,1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
735,1.3.6.1.4.1.14519.5.2.1.6279.6001.204566802718283633558802774757,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
736,1.3.6.1.4.1.14519.5.2.1.6279.6001.206028343897359374907954580114,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
737,1.3.6.1.4.1.14519.5.2.1.6279.6001.206097113343059612247503064658,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
738,1.3.6.1.4.1.14519.5.2.1.6279.6001.207341668080525761926965850679,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
739,1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
740,1.3.6.1.4.1.14519.5.2.1.6279.6001.219254430927834326484477690403,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
741,1.3.6.1.4.1.14519.5.2.1.6279.6001.225515255547637437801620523312,8,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
742,1.3.6.1.4.1.14519.5.2.1.6279.6001.226152078193253087875725735761,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
743,1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
744,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
745,1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
746,1.3.6.1.4.1.14519.5.2.1.6279.6001.246178337114401749164850220976,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
747,1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
748,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
749,1.3.6.1.4.1.14519.5.2.1.6279.6001.253317247142837717905329340520,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
750,1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
751,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
752,1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
753,1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
754,1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
755,1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
756,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
757,1.3.6.1.4.1.14519.5.2.1.6279.6001.283878926524838648426928238498,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
758,1.3.6.1.4.1.14519.5.2.1.6279.6001.286422846896797433168187085942,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
759,1.3.6.1.4.1.14519.5.2.1.6279.6001.286627485198831346082954437212,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
760,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
761,1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
762,1.3.6.1.4.1.14519.5.2.1.6279.6001.296066944953051278419805374238,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
763,1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414,8,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
764,1.3.6.1.4.1.14519.5.2.1.6279.6001.297988578825170426663869669862,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
765,1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
766,1.3.6.1.4.1.14519.5.2.1.6279.6001.300136985030081433029390459071,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
767,1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
768,1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
769,1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
